card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
66685,97451,Visa,4127947741041060890,03/26,50000,86747.02,expired
66686,7098,Discover,213188655293799,02/35,500000,81094.39,blocked
66687,97225,Discover,6011248744955138,05/31,200000,61909.1,active
66688,15969,American Express,30031622792868,07/31,50000,94379.19,active
66689,56348,American Express,3572082274481209,10/29,100000,94513.01,active
66690,38384,MasterCard,4428649333126,09/34,500000,81626.23,expired
66691,88760,MasterCard,4364911652548405,03/32,100000,73949.19,active
66692,22529,Visa,6011383888047614,02/26,50000,47978.54,blocked
66693,23644,Visa,213178765672685,11/34,100000,36757.0,expired
66694,17152,Visa,340392524264652,01/26,500000,94497.83,active
66695,63393,Visa,3546665370260619,02/32,200000,98885.84,blocked
66696,82359,American Express,38142047630195,08/30,50000,55622.21,expired
66697,99563,MasterCard,213139110270781,08/27,200000,56510.5,blocked
66698,79781,American Express,30589246411389,10/26,100000,94602.99,blocked
66699,33498,Visa,3515432559385536,05/34,100000,98327.29,active
66700,6125,Discover,4857448153049603,03/30,100000,4149.26,expired
66701,4658,MasterCard,4011774687415,10/32,100000,86972.63,expired
66702,39723,Visa,3510396525781562,08/33,100000,53757.48,active
66703,57436,Discover,3593810426193701,12/27,100000,74514.0,expired
66704,69095,MasterCard,213190353262068,07/26,100000,12084.58,expired
66705,45368,MasterCard,213184472334965,09/26,50000,85735.99,expired
66706,77739,Visa,4117683013102467,01/31,100000,9284.36,active
66707,63110,Discover,4188974485389696786,08/25,50000,37393.64,active
66708,81529,Discover,348983613796034,06/31,500000,65877.48,active
66709,69975,Discover,213114007934518,12/30,50000,39183.14,active
66710,16024,American Express,38588814181236,09/31,500000,46984.56,active
66711,17206,Discover,344699576229060,07/25,200000,18847.8,expired
66712,80778,MasterCard,676342491971,03/28,50000,79464.48,blocked
66713,50929,American Express,3538714012596129,09/29,50000,81292.52,expired
66714,20285,American Express,2619215915766458,01/34,500000,12831.96,active
66715,72219,MasterCard,4191661390218378,04/29,500000,98303.52,expired
66716,22085,Discover,3507622078731083,11/27,50000,73363.08,active
66717,64749,American Express,4634496681843712225,08/25,200000,62783.79,blocked
66718,48516,Visa,6557489316715167,08/28,500000,83163.97,expired
66719,78738,American Express,213198293576869,03/31,200000,49728.12,active
66720,57298,MasterCard,4489415998461562,07/26,100000,12277.62,expired
66721,59626,American Express,4211841463354679575,11/25,200000,37995.37,active
66722,44156,American Express,4989563270990,08/28,200000,52105.76,active
66723,68222,Visa,30592248758831,05/33,500000,39308.97,expired
66724,29305,MasterCard,2289035495643185,03/32,200000,96615.08,expired
66725,74397,Visa,4389228042203246310,01/34,50000,69815.93,expired
66726,75453,MasterCard,2707501035255941,01/32,500000,1532.1,blocked
66727,78356,Discover,2294729307782859,11/32,200000,93076.41,active
66728,80888,American Express,4209018549552688,11/30,50000,56833.24,blocked
66729,79775,American Express,36979110295824,08/25,500000,27982.83,blocked
66730,52564,MasterCard,6530033625634974,07/34,200000,19401.72,expired
66731,98442,Discover,6011058858073630,05/29,50000,8484.38,expired
66732,52806,American Express,676396024587,05/34,200000,49212.25,expired
66733,76508,Discover,4934164182274339,10/29,100000,44543.35,blocked
66734,56004,American Express,3504587838629401,07/33,100000,34322.63,expired
66735,59633,Visa,4801706981575231,07/28,50000,19165.02,blocked
66736,1189,Discover,4039341152514,04/28,100000,14675.09,active
66737,20846,Visa,5546738580153653,05/32,500000,33774.23,expired
66738,14304,MasterCard,180011864544597,09/32,500000,20762.63,blocked
66739,36224,MasterCard,4655330844409376,11/32,200000,64643.86,expired
66740,85000,Discover,639081712569,02/28,100000,69354.99,expired
66741,46296,American Express,676195902264,05/29,100000,54073.06,blocked
66742,14736,Discover,4213981204576,01/29,100000,52001.18,active
66743,56909,Visa,3554269527467059,12/27,50000,37717.5,blocked
66744,87596,American Express,3585273417269420,06/33,500000,84872.94,active
66745,44726,Visa,639094275265,07/33,50000,46771.93,blocked
66746,7560,Visa,4305313673191749,01/35,100000,85882.9,blocked
66747,38024,Discover,676123694918,04/34,100000,88332.77,active
66748,15481,Discover,3517350346421760,02/29,100000,43076.2,expired
66749,68334,Discover,3502696439180243,03/33,500000,96769.66,blocked
66750,47693,MasterCard,4444146846543450305,04/28,200000,53527.77,blocked
66751,55278,American Express,343944746762942,02/34,500000,3977.66,blocked
66752,13421,MasterCard,6536728388308237,06/29,50000,22611.5,expired
66753,79674,Visa,2296865647838791,09/30,500000,42815.92,active
66754,73391,Visa,501873382680,04/27,200000,18985.48,active
66755,43518,American Express,2223320928165330,03/33,500000,92588.67,blocked
66756,68846,MasterCard,213199844384472,09/30,500000,8216.69,active
66757,24238,MasterCard,213175137389675,02/35,50000,14441.13,blocked
66758,78855,Visa,4665036154215,03/28,200000,68495.14,blocked
66759,1740,Discover,4156607978169676,04/26,100000,47344.79,active
66760,60610,American Express,4072014954399685079,12/28,200000,63762.73,expired
66761,82172,MasterCard,4500357872265769881,08/30,200000,56925.06,blocked
66762,12970,MasterCard,30387726002574,09/25,200000,43995.94,blocked
66763,40553,Visa,4463047713903212,07/27,200000,9203.43,expired
66764,81990,American Express,374148164938123,05/27,200000,45173.77,expired
66765,30639,American Express,2232562111088576,03/33,500000,72314.82,active
66766,99982,Discover,213177613250173,09/30,50000,42281.07,blocked
66767,65649,Discover,630405142393,02/27,200000,38619.1,expired
66768,62793,Visa,374988135778888,04/33,100000,32497.56,expired
66769,14873,Visa,6011145287938028,11/26,100000,89497.42,active
66770,57223,Visa,4910899211961,12/26,100000,23929.43,blocked
66771,63658,Discover,4659916848353810108,03/33,50000,18851.0,expired
66772,70791,Visa,30101808739049,04/29,200000,54949.63,blocked
66773,10120,Visa,2283598631805170,06/30,200000,26110.36,blocked
66774,43906,Discover,30232276495200,12/32,50000,32556.93,blocked
66775,71572,Discover,4458772604484356283,02/34,50000,73535.07,blocked
66776,57925,MasterCard,4949582344176824,09/25,100000,570.4,expired
66777,34910,Visa,30201411547712,11/34,100000,27894.89,blocked
66778,89961,American Express,6011805420692366,06/30,100000,15071.23,blocked
66779,44406,Discover,180069801798528,04/33,500000,29482.73,blocked
66780,71137,MasterCard,4534971499953,04/34,500000,34110.08,expired
66781,85761,American Express,676179666786,12/30,100000,92122.99,expired
66782,22440,American Express,4657668979353556,10/30,50000,95892.6,blocked
66783,76435,MasterCard,4757871638593656568,06/26,50000,74332.63,active
66784,36061,Discover,4816711832204091,03/29,500000,4658.46,expired
66785,40494,MasterCard,213172556526184,06/26,200000,22458.23,active
66786,22472,Discover,379892603841332,03/31,50000,78925.59,active
66787,37127,Discover,676175236642,02/31,100000,74432.48,expired
66788,99542,MasterCard,180046776227808,10/27,200000,5781.49,expired
66789,35879,MasterCard,4795136897041904,07/29,200000,68643.68,active
66790,87212,Discover,6533882562032866,09/25,200000,81250.47,blocked
66791,25322,Visa,3545402924392982,02/26,200000,95979.52,blocked
66792,28998,Visa,2689908552863597,06/25,200000,56233.77,expired
66793,55299,MasterCard,213118260186690,10/28,500000,32458.9,expired
66794,81702,American Express,4461168184471133,03/27,200000,84541.48,blocked
66795,56289,Discover,630487339040,10/33,100000,14896.36,blocked
66796,66826,MasterCard,213147935132243,07/31,50000,70144.37,active
66797,52103,Discover,4449149645393212757,01/31,200000,23206.66,active
66798,69181,Visa,3586734720247857,10/32,50000,76786.63,active
66799,92511,Discover,213194606704959,09/33,500000,24494.29,expired
66800,35404,American Express,30237428363917,12/27,500000,32420.39,blocked
66801,13335,Discover,6011958824746906,12/28,500000,79756.35,expired
66802,12370,Discover,6512091006779877,05/32,100000,13651.19,active
66803,98156,Visa,4903701163645,01/27,50000,24534.19,active
66804,72220,Discover,180054700890576,08/33,200000,78724.67,expired
66805,42434,Discover,3505286405886010,08/28,500000,52830.92,expired
66806,67460,Visa,3569921248902714,09/25,500000,59457.7,active
66807,36960,Discover,3506336140335465,09/31,200000,55833.78,blocked
66808,4866,Discover,6506777279879331,03/34,500000,38033.47,expired
66809,27562,MasterCard,3523148169061693,06/31,50000,77925.82,blocked
66810,59413,American Express,4180392960521586,10/26,200000,91474.21,expired
66811,58864,American Express,30034447193080,11/29,200000,58072.36,active
66812,39973,Visa,348085547831455,07/29,500000,93067.92,active
66813,28149,Discover,6011011104475927,03/35,100000,37611.86,active
66814,45821,Visa,4415400588128465,12/26,100000,21060.67,expired
66815,76583,MasterCard,2720851333291970,02/28,100000,90268.65,expired
66816,36027,Discover,4270576285564252,11/30,100000,2888.92,blocked
66817,25168,Discover,347771704502085,10/32,200000,72641.48,blocked
66818,99744,American Express,4749516049361382,01/26,100000,7258.47,active
66819,61768,Visa,6508042320950567,07/29,500000,58620.74,blocked
66820,30786,MasterCard,4935102500008822,07/34,500000,29483.74,expired
66821,30498,MasterCard,4952545343368,07/28,200000,55870.05,expired
66822,665,Visa,6011772717140832,09/34,200000,70150.25,active
66823,24206,Visa,2320002053781998,02/30,500000,20884.89,expired
66824,90560,Discover,4895724194393,09/30,200000,61437.64,expired
66825,45896,American Express,373766977052146,05/26,50000,45736.62,active
66826,90054,Visa,3515415544125885,12/26,100000,31259.77,expired
66827,72115,Discover,4534995572058509,10/30,500000,23596.93,expired
66828,29508,American Express,379981636974283,12/25,100000,13114.89,active
66829,45199,American Express,5582462566689235,05/26,200000,18151.09,active
66830,89017,MasterCard,346631619948784,02/27,100000,16477.13,active
66831,69734,American Express,6597057400916462,08/25,200000,79515.09,blocked
66832,36672,Discover,4742256592893,01/33,50000,81521.62,expired
66833,89235,Discover,4642877204193,02/34,500000,73926.02,active
66834,91600,Discover,374883161357568,05/27,200000,97212.28,blocked
66835,53900,Visa,3526110654748074,07/31,100000,85284.33,active
66836,75710,Visa,4539959339631227,01/32,100000,7649.69,active
66837,64097,MasterCard,4489817392855773953,09/31,50000,76973.9,expired
66838,53306,Visa,6501032227920372,10/34,100000,9900.61,blocked
66839,72256,MasterCard,3503434669034123,05/32,200000,52723.63,blocked
66840,2628,MasterCard,374626647561596,04/25,50000,92640.79,blocked
66841,84972,American Express,30018275404792,12/29,100000,78768.35,expired
66842,38887,Visa,344759496355039,06/29,50000,11718.03,active
66843,94700,Discover,571473012540,11/32,500000,93453.07,expired
66844,67022,MasterCard,4273579258236,11/31,50000,6557.54,expired
66845,59303,Discover,4480245100763129,04/26,500000,23836.1,expired
66846,86900,Discover,4135581895286358,11/27,500000,1065.78,active
66847,95206,Visa,3536470335550390,07/28,50000,62677.39,active
66848,1996,Discover,4186380770597930453,03/35,500000,50892.65,expired
66849,96898,American Express,3565839723665529,03/33,50000,40765.86,blocked
66850,66689,American Express,6011421818479083,12/32,100000,52645.43,active
66851,6313,Visa,4787117133608292,08/34,200000,70158.48,expired
66852,3529,American Express,375487514390695,11/27,100000,62040.09,expired
66853,79637,Discover,6533924094166877,05/33,200000,20877.94,expired
66854,63778,Discover,375887077089271,11/34,500000,7523.82,blocked
66855,28951,Visa,3504191192227793,10/34,100000,19080.56,expired
66856,21784,American Express,3576084063523932,08/25,100000,8417.15,active
66857,25697,American Express,4635483633927408,01/33,500000,2975.74,expired
66858,89761,Discover,630443817238,03/28,500000,84145.79,expired
66859,76958,American Express,3546047359499858,10/31,50000,45605.32,expired
66860,34086,MasterCard,2449923181640366,08/31,50000,39414.37,active
66861,21981,MasterCard,4195731877183,02/27,100000,43661.41,blocked
66862,11589,MasterCard,583238260629,07/25,100000,91681.06,active
66863,75957,Discover,676102711378,12/29,50000,91903.73,expired
66864,64184,Discover,5279290949990899,03/26,100000,54034.05,active
66865,18572,Visa,4645269627665,07/29,500000,42606.65,expired
66866,59526,Visa,4318863454700,11/30,100000,78905.64,active
66867,43125,MasterCard,6562213093059364,06/34,50000,36160.6,expired
66868,19900,Discover,4905488042447,04/34,50000,18908.41,expired
66869,47635,Visa,341331815666463,02/30,50000,38067.53,active
66870,26522,Visa,3539850297927875,01/30,100000,93754.37,expired
66871,95513,Visa,2414726624256083,01/27,100000,48957.46,blocked
66872,37631,MasterCard,30192151204590,11/28,200000,57244.51,expired
66873,33226,Visa,4068750563222950497,10/32,50000,59968.3,blocked
66874,14991,Visa,3548871518967077,08/29,200000,39582.75,active
66875,27131,American Express,3524869658215503,12/31,50000,21763.22,blocked
66876,35522,American Express,2704498937181130,01/26,50000,44721.59,blocked
66877,92560,Visa,343980962755541,11/31,200000,131.58,active
66878,56553,MasterCard,4894990615537233,02/30,500000,22595.81,blocked
66879,50578,Discover,379866611383461,01/34,50000,3348.82,active
66880,72559,American Express,4631127078994,10/28,500000,69592.5,blocked
66881,57385,MasterCard,6564957263339976,11/25,500000,21776.48,expired
66882,46458,American Express,4431019942963407,06/31,200000,72752.6,expired
66883,57959,Discover,4103280947764490,05/33,100000,39289.91,blocked
66884,74626,Discover,30579413936029,04/25,100000,42501.69,active
66885,73760,American Express,2281834291764544,03/31,100000,81544.68,expired
66886,77656,MasterCard,4599023689208,11/31,50000,40150.32,active
66887,90431,Discover,30270987324335,07/27,500000,85332.84,expired
66888,93831,Visa,3597251808597456,01/35,200000,88203.46,blocked
66889,66163,MasterCard,6011358878572110,08/25,200000,48984.89,blocked
66890,2150,American Express,2460490931176897,04/27,200000,27398.13,active
66891,95314,Visa,3536065888787868,05/34,200000,55425.08,active
66892,51861,MasterCard,30426461895774,02/29,200000,84899.53,expired
66893,14079,American Express,4493382550708,02/32,200000,65345.4,blocked
66894,86711,MasterCard,2260892560939895,06/33,200000,9806.7,active
66895,26585,American Express,213146175633910,05/30,200000,58814.27,active
66896,13902,American Express,349651986454593,07/29,100000,59441.6,expired
66897,91313,American Express,3552113334055537,08/30,200000,13924.94,blocked
66898,18871,Visa,6011759240883772,03/34,200000,28862.43,active
66899,44364,MasterCard,349280903434536,03/31,200000,33586.8,blocked
66900,13107,MasterCard,580132885535,01/27,500000,1338.66,active
66901,27009,American Express,213133064184221,10/29,50000,90650.46,active
66902,20720,American Express,4153663020109403,09/30,200000,30949.61,active
66903,77423,American Express,4369835687604,05/32,500000,74832.83,blocked
66904,21723,Discover,3522182608287339,08/25,100000,79402.8,expired
66905,42635,Visa,675938430625,09/28,200000,91052.14,expired
66906,29323,American Express,342513068602191,03/31,50000,3819.75,blocked
66907,90567,Discover,502064653087,05/27,200000,35473.06,expired
66908,99391,Discover,341257412327227,05/33,200000,1920.19,active
66909,245,Discover,3507325752906043,10/25,500000,73699.45,blocked
66910,68467,American Express,6595217450974462,07/28,100000,66982.02,blocked
66911,48786,American Express,180027039457408,02/35,100000,73411.21,active
66912,89775,American Express,6011722648232695,02/32,50000,94602.43,expired
